Province,Date,Year,Month,Month_Name,Period,Latitude,Longitude,HargaPangan_Bawang_Merah,HargaPangan_Bawang_Merah_Ukuran_Sedang,HargaPangan_Bawang_Putih,HargaPangan_Bawang_Putih_Ukuran_Sedang,HargaPangan_Beras,HargaPangan_Beras_Kualitas_Bawah_I,HargaPangan_Beras_Kualitas_Bawah_II,HargaPangan_Beras_Kualitas_Medium_I,HargaPangan_Beras_Kualitas_Medium_II,HargaPangan_Beras_Kualitas_Super_I,HargaPangan_Beras_Kualitas_Super_II,HargaPangan_Cabai_Merah,HargaPangan_Cabai_Merah_Besar,HargaPangan_Cabai_Merah_Keriting_,HargaPangan_Cabai_Rawit,HargaPangan_Cabai_Rawit_Hijau,HargaPangan_Cabai_Rawit_Merah,HargaPangan_Daging_Ayam,HargaPangan_Daging_Ayam_Ras_Segar,HargaPangan_Daging_Sapi,HargaPangan_Daging_Sapi_Kualitas_1,HargaPangan_Daging_Sapi_Kualitas_2,HargaPangan_Gula_Pasir,HargaPangan_Gula_Pasir_Kualitas_Premium,HargaPangan_Gula_Pasir_Lokal,HargaPangan_Minyak_Goreng,HargaPangan_Minyak_Goreng_Curah,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_1,HargaPangan_Minyak_Goreng_Kemasan_Bermerk_2,HargaPangan_Telur_Ayam,HargaPangan_Telur_Ayam_Ras_Segar,IHK,Inflasi_MoM,Inflasi_YoY,SEKDA_Kredit_UMKM,SEKDA_Pinjaman_yang_diberikan,SEKDA_Simpanan,SEKDA__Giro,SEKDA__Investasi,SEKDA__Kecil,SEKDA__Konsumsi,SEKDA__Menengah,SEKDA__Mikro,SEKDA__Modal_Kerja,SEKDA__Simpanan_Berjangka,SEKDA__Tabungan
JAWA TENGAH,2024-06-01,2024,6,June,2024-06,,,44000.0,44000.0,43250.0,43250.0,14400.0,13300.0,12600.0,14900.0,13950.0,16200.0,15200.0,45250.0,44550.0,45900.0,28800.0,24900.0,32700.0,35550.0,35550.0,128250.0,132600.0,123850.0,18100.0,18950.0,17250.0,17850.0,16650.0,18900.0,18000.0,27150.0,27150.0,106.14,-0.28,2.22,187171493.0,509042406.0,449323387.0,58283068.0,116336581.0,60939496.0,135939766.0,29893538.0,96338459.0,256766058.0,147335816.0,243704503.0
JAWA TENGAH,2024-07-01,2024,7,July,2024-07,,,36150.0,36150.0,40650.0,40650.0,14550.0,13450.0,12800.0,15050.0,14100.0,16300.0,15300.0,36400.0,38650.0,34150.0,33850.0,31650.0,36050.0,35750.0,35750.0,128200.0,132600.0,123750.0,17800.0,18750.0,16850.0,17850.0,16750.0,18850.0,18050.0,27600.0,27600.0,106.0,-0.13,1.86,187345063.0,509711191.0,451078256.0,57330613.0,116383071.0,61110171.0,137678298.0,29760284.0,96474608.0,255649822.0,147475054.0,246272589.0
JAWA TENGAH,2024-08-01,2024,8,August,2024-08,,,24400.0,24400.0,40250.0,40250.0,14500.0,13450.0,12800.0,15050.0,14100.0,16350.0,15300.0,37700.0,38650.0,36750.0,56350.0,41250.0,71450.0,33600.0,33600.0,128150.0,132600.0,123650.0,17750.0,18750.0,16750.0,18050.0,17100.0,19000.0,18100.0,26400.0,26400.0,105.93,-0.07,1.77,188049591.0,511939601.0,453464985.0,57567111.0,115235412.0,61523646.0,138647868.0,30201068.0,96324876.0,258056321.0,149333809.0,246564065.0
JAWA TENGAH,2024-09-01,2024,9,September,2024-09,,,23550.0,23550.0,38950.0,38950.0,14600.0,13500.0,12850.0,15100.0,14200.0,16500.0,15300.0,27650.0,28850.0,26450.0,30600.0,29550.0,31600.0,33450.0,33450.0,127900.0,132400.0,123450.0,17750.0,18600.0,16850.0,18200.0,17400.0,19000.0,18200.0,25200.0,25200.0,105.98,0.05,1.57,190546111.0,516325191.0,458012278.0,61122963.0,114608292.0,63051061.0,140003908.0,31108379.0,96386671.0,261712992.0,150887019.0,246002296.0
JAWA TENGAH,2024-10-01,2024,10,October,2024-10,,,26600.0,26600.0,40150.0,40150.0,14650.0,13550.0,12950.0,15100.0,14250.0,16550.0,15350.0,22850.0,24050.0,21650.0,32700.0,27750.0,37600.0,33000.0,33000.0,128050.0,132500.0,123550.0,17900.0,18650.0,17050.0,18350.0,17650.0,19050.0,18350.0,25350.0,25350.0,106.18,0.19,1.6,190712354.0,518329704.0,461195243.0,60289823.0,115091547.0,63352024.0,141203958.0,31064187.0,96296143.0,262034199.0,153965728.0,246939691.0
JAWA TENGAH,2024-11-01,2024,11,November,2024-11,,,32500.0,32500.0,41350.0,41350.0,14600.0,13500.0,12950.0,15100.0,14200.0,16500.0,15300.0,23950.0,25350.0,22500.0,30950.0,26400.0,35450.0,35900.0,35900.0,128050.0,132500.0,123550.0,17850.0,18650.0,17050.0,18700.0,17900.0,19500.0,18700.0,25900.0,25900.0,106.46,0.26,1.33,191208520.0,511431496.0,441447261.0,59205764.0,115713124.0,63645668.0,139056295.0,31461085.0,96101767.0,256662078.0,138751034.0,243490463.0
JAWA TENGAH,2024-12-01,2024,12,December,2024-12,,,39100.0,39100.0,42500.0,42500.0,14500.0,13450.0,12850.0,14950.0,14150.0,16400.0,15300.0,21750.0,23500.0,20000.0,24250.0,22700.0,25750.0,35350.0,35350.0,128050.0,132500.0,123550.0,17900.0,18700.0,17100.0,19550.0,19350.0,20050.0,19150.0,25350.0,25350.0,107.07,0.57,1.67,191053556.0,519592857.0,454189112.0,55122278.0,111387658.0,63566009.0,143366387.0,32418622.0,95068925.0,264838811.0,149430834.0,249635999.0
JAWA TENGAH,2025-01-01,2025,1,January,2025-01,,,40200.0,40200.0,43000.0,43000.0,14450.0,13400.0,12900.0,15000.0,14100.0,16300.0,15050.0,57600.0,54950.0,60200.0,50250.0,33300.0,67150.0,36000.0,36000.0,127400.0,132000.0,122750.0,18050.0,18800.0,17300.0,20050.0,20000.0,20500.0,19550.0,30100.0,30100.0,106.58,-0.46,1.28,189328526.0,512350216.0,444221230.0,59195913.0,113204594.0,63547009.0,140741836.0,31604083.0,94177435.0,258403786.0,141586466.0,243438852.0
JAWA TENGAH,2025-02-01,2025,2,February,2025-02,,,33300.0,33300.0,42800.0,42800.0,14550.0,13500.0,12950.0,15000.0,14150.0,16400.0,15250.0,54450.0,55950.0,52950.0,54550.0,45950.0,63100.0,34500.0,34500.0,128250.0,132800.0,123650.0,19050.0,19200.0,18900.0,20150.0,19550.0,20900.0,20000.0,26100.0,26100.0,105.75,-0.78,-0.08,189788845.0,524288610.0,454068523.0,60532082.0,114105648.0,64528235.0,143894790.0,31518844.0,93741766.0,266288173.0,144143506.0,249392935.0
JAWA TENGAH,2025-03-01,2025,3,March,2025-03,,,40400.0,40400.0,44250.0,44250.0,14600.0,13550.0,13100.0,15000.0,14200.0,16450.0,15300.0,59350.0,59950.0,58750.0,74900.0,48000.0,101850.0,35600.0,35600.0,128750.0,133150.0,124400.0,18550.0,19200.0,17900.0,20200.0,19650.0,20950.0,20000.0,29550.0,29550.0,107.26,1.43,0.75,189421808.0,523234051.0,453576258.0,55931176.0,112957105.0,65087636.0,144475875.0,31108076.0,93226096.0,265801071.0,141027732.0,256617350.0
JAWA TENGAH,2025-04-01,2025,4,April,2025-04,,,47800.0,47800.0,44500.0,44500.0,14600.0,13700.0,13150.0,15300.0,13950.0,16350.0,15150.0,55850.0,52550.0,59050.0,62800.0,33550.0,92050.0,35700.0,35700.0,135900.0,140650.0,131100.0,18700.0,19450.0,17900.0,19950.0,19600.0,20650.0,19550.0,26800.0,26800.0,108.74,1.38,1.94,188471456.0,521715489.0,469332476.0,65552151.0,112958540.0,65104283.0,144388154.0,31309295.0,92057878.0,264368795.0,148115834.0,255664491.0
JAWA TENGAH,2025-05-01,2025,5,May,2025-05,,,42150.0,42150.0,44100.0,44100.0,14700.0,13600.0,13150.0,15250.0,14150.0,16500.0,15350.0,40650.0,36950.0,44300.0,32700.0,24450.0,40900.0,30800.0,30800.0,127300.0,132150.0,122500.0,18550.0,19300.0,17800.0,19900.0,19300.0,20650.0,19750.0,27550.0,27550.0,108.21,-0.49,1.66,188462356.0,519105792.0,466375347.0,63974887.0,112423362.0,65608938.0,144949171.0,30604425.0,92248993.0,261733259.0,149752033.0,252648427.0
JAWA TENGAH,2025-06-01,2025,6,June,2025-06,,,38500.0,38500.0,40950.0,40950.0,14800.0,13750.0,13250.0,15250.0,14300.0,16650.0,15600.0,35650.0,35750.0,35450.0,30950.0,26550.0,35300.0,32750.0,32750.0,128100.0,132700.0,123450.0,18200.0,19050.0,17400.0,19600.0,18400.0,20600.0,19750.0,26600.0,26600.0,108.47,0.24,2.2,188328124.0,518838414.0,466375172.0,63972165.0,111590029.0,66109815.0,145382502.0,30877254.0,91341055.0,261865883.0,144036705.0,258366302.0
JAWA TENGAH,2025-07-01,2025,7,July,2025-07,,,42250.0,42250.0,39300.0,39300.0,14900.0,13800.0,13350.0,15350.0,14400.0,16750.0,15650.0,36450.0,37100.0,35800.0,47000.0,31750.0,62200.0,33000.0,33000.0,127900.0,132700.0,123000.0,17950.0,18900.0,16950.0,19500.0,18150.0,20600.0,19750.0,27500.0,27500.0,108.67,0.18,2.52,187441098.0,518080439.0,467054004.0,66577962.0,112173708.0,66050000.0,145965931.0,30826415.0,90564683.0,259940800.0,142030775.0,258445267.0
JAWA TENGAH,2025-08-01,2025,8,August,2025-08,,,57000.0,57000.0,36050.0,36050.0,14950.0,13850.0,13450.0,15400.0,14500.0,16750.0,15700.0,33200.0,34300.0,32050.0,33400.0,31250.0,35550.0,32600.0,32600.0,127900.0,132700.0,123000.0,17750.0,18800.0,16700.0,19600.0,18400.0,20700.0,19750.0,27350.0,27350.0,108.56,-0.1,2.48,187441098.0,518080439.0,467054004.0,66577962.0,112173708.0,66050000.0,145965931.0,30826415.0,90564683.0,259940800.0,142030775.0,258445267.0
JAWA TIMUR,2024-01-01,2024,1,January,2024-01,,,33700.0,33700.0,34400.0,34400.0,13750.0,12800.0,13300.0,13800.0,13150.0,14650.0,14200.0,55250.0,56550.0,54850.0,52550.0,34300.0,69200.0,31900.0,31900.0,118200.0,124250.0,112150.0,16750.0,17350.0,16400.0,17600.0,15200.0,18900.0,18650.0,25800.0,25800.0,105.41,-0.1,2.47,214774480.0,692743438.0,753026386.0,148520422.0,136598282.0,68675858.0,200449749.0,42901271.0,103197350.0,355695407.0,279524337.0,324981628.0
JAWA TIMUR,2024-02-01,2024,2,February,2024-02,,,30800.0,30800.0,34550.0,34550.0,14550.0,13550.0,14100.0,14500.0,13800.0,15600.0,15100.0,65650.0,71900.0,54600.0,30250.0,26800.0,33150.0,31550.0,31550.0,117750.0,123850.0,111600.0,17000.0,17550.0,16650.0,17700.0,15650.0,18700.0,18750.0,25800.0,25800.0,105.93,0.49,2.81,216585421.0,691457361.0,752370517.0,146079157.0,137836883.0,69273301.0,201650015.0,43554099.0,103758021.0,351970464.0,279943789.0,326347572.0
JAWA TIMUR,2024-03-01,2024,3,March,2024-03,,,29700.0,29700.0,35000.0,35000.0,15400.0,14400.0,14900.0,15400.0,14600.0,16300.0,15900.0,77000.0,81800.0,69650.0,42850.0,29750.0,53650.0,35750.0,35750.0,117750.0,123850.0,111600.0,17100.0,17550.0,16800.0,17850.0,15950.0,18950.0,18750.0,30750.0,30750.0,106.61,0.64,3.04,217790078.0,697826859.0,760735697.0,148099155.0,138955532.0,69710480.0,204415838.0,42816595.0,105263003.0,354455489.0,284085312.0,328551229.0
JAWA TIMUR,2024-04-01,2024,4,April,2024-04,,,32800.0,32800.0,36900.0,36900.0,14950.0,14150.0,14400.0,14900.0,14250.0,16050.0,15500.0,38900.0,41500.0,33950.0,27300.0,23550.0,30150.0,37200.0,37200.0,119750.0,125650.0,113800.0,17250.0,17650.0,16950.0,18200.0,16700.0,19050.0,18900.0,28150.0,28150.0,106.99,0.36,3.25,217654773.0,701321140.0,762486482.0,147947184.0,139993749.0,69678449.0,205287651.0,42812258.0,105164066.0,356039740.0,284063787.0,330475510.0
JAWA TIMUR,2024-05-01,2024,5,May,2024-05,,,56150.0,56150.0,38450.0,38450.0,14350.0,13600.0,13600.0,14100.0,13600.0,15500.0,15000.0,53850.0,57050.0,51400.0,22150.0,18600.0,25250.0,35250.0,35250.0,121350.0,126550.0,116150.0,17950.0,18200.0,17700.0,18300.0,16850.0,19100.0,18950.0,27350.0,27350.0,106.76,-0.21,2.83,219364510.0,703204213.0,768433981.0,150668211.0,141666056.0,69981566.0,206508258.0,43244893.0,106138051.0,355029900.0,287550871.0,330214899.0
JAWA TIMUR,2024-06-01,2024,6,June,2024-06,,,44800.0,44800.0,38000.0,38000.0,13900.0,12950.0,12850.0,13700.0,13300.0,15150.0,14700.0,41650.0,42250.0,41800.0,25450.0,21000.0,29100.0,34150.0,34150.0,120850.0,126550.0,115100.0,17450.0,18200.0,17000.0,17950.0,16500.0,18750.0,18600.0,27500.0,27500.0,106.37,-0.37,2.21,220913377.0,711359130.0,773532071.0,152500528.0,142500007.0,70180731.0,208194991.0,43557470.0,107175176.0,360664131.0,288196615.0,332834928.0
JAWA TIMUR,2024-07-01,2024,7,July,2024-07,,,31550.0,31550.0,35350.0,35350.0,14150.0,13050.0,12900.0,13900.0,13550.0,15400.0,14950.0,32200.0,33350.0,32150.0,31450.0,29100.0,33400.0,34350.0,34350.0,120100.0,125600.0,114650.0,17150.0,17950.0,16600.0,18000.0,16600.0,18800.0,18600.0,26950.0,26950.0,106.41,0.04,2.13,219468330.0,706846623.0,776856414.0,153723642.0,141634811.0,70057486.0,210458145.0,43076968.0,106333875.0,354753666.0,289103104.0,334029668.0
JAWA TIMUR,2024-08-01,2024,8,August,2024-08,,,22050.0,22050.0,36400.0,36400.0,14100.0,13150.0,13000.0,13750.0,13600.0,15450.0,14900.0,33850.0,32850.0,37400.0,53300.0,35300.0,69150.0,31650.0,31650.0,120200.0,125450.0,114900.0,17050.0,18100.0,16400.0,18100.0,16850.0,18850.0,18600.0,26700.0,26700.0,106.34,-0.07,2.05,220993512.0,709180346.0,775386802.0,150497720.0,141891657.0,70627323.0,212235515.0,43948242.0,106417948.0,355053173.0,290462939.0,334426143.0
JAWA TIMUR,2024-09-01,2024,9,September,2024-09,,,22300.0,22300.0,36050.0,36050.0,14050.0,13150.0,13050.0,13750.0,13500.0,15350.0,14750.0,22900.0,22850.0,23950.0,26500.0,23550.0,29050.0,32650.0,32650.0,120400.0,125850.0,114900.0,17200.0,18150.0,16550.0,18200.0,17200.0,18750.0,18650.0,24850.0,24850.0,106.21,-0.12,1.73,223744860.0,719143559.0,776229427.0,148225058.0,140732477.0,72035974.0,214253066.0,45108778.0,106600108.0,364158016.0,289904234.0,338100136.0
JAWA TIMUR,2024-10-01,2024,10,October,2024-10,,,24950.0,24950.0,36200.0,36200.0,14050.0,13450.0,13400.0,13750.0,13550.0,15350.0,14800.0,17050.0,16800.0,19100.0,26550.0,20850.0,31450.0,31400.0,31400.0,120600.0,126000.0,115200.0,17350.0,18150.0,16800.0,18250.0,17550.0,18600.0,18600.0,25650.0,25650.0,106.37,0.15,1.66,224695711.0,725365537.0,784207871.0,151231658.0,142347369.0,72580731.0,216176530.0,45412970.0,106702009.0,366841638.0,292235776.0,340740438.0
JAWA TIMUR,2024-11-01,2024,11,November,2024-11,,,30000.0,30000.0,36450.0,36450.0,14050.0,13400.0,13300.0,13750.0,13450.0,15350.0,14700.0,16500.0,16350.0,18400.0,23500.0,18700.0,28050.0,35250.0,35250.0,121850.0,127450.0,116250.0,17400.0,18150.0,16850.0,18500.0,17950.0,18900.0,18700.0,25650.0,25650.0,106.62,0.24,1.41,225669503.0,715479507.0,778781391.0,150472499.0,140020979.0,73304731.0,217101258.0,45566208.0,106798563.0,358357271.0,288311397.0,339997495.0
JAWA TIMUR,2024-12-01,2024,12,December,2024-12,,,39000.0,39000.0,38550.0,38550.0,14000.0,13250.0,13050.0,13650.0,13350.0,15300.0,14700.0,19450.0,20650.0,18850.0,20800.0,17000.0,24050.0,34700.0,34700.0,121850.0,127450.0,116250.0,17350.0,18150.0,16750.0,18850.0,18400.0,19200.0,19000.0,25200.0,25200.0,107.11,0.46,1.51,225750752.0,732492264.0,785577439.0,155199072.0,140316375.0,72997173.0,219821336.0,46078015.0,106675563.0,372354554.0,285756237.0,344622130.0
JAWA TIMUR,2025-01-01,2025,1,January,2025-01,,,38700.0,38700.0,38000.0,38000.0,14050.0,13550.0,13150.0,13750.0,13150.0,15400.0,14550.0,46700.0,45550.0,52650.0,47550.0,32150.0,60800.0,35000.0,35000.0,121150.0,126250.0,116050.0,17450.0,18400.0,16800.0,19750.0,19000.0,20200.0,20000.0,29300.0,29300.0,106.53,-0.54,1.06,224290002.0,720438638.0,787275626.0,161069719.0,140424752.0,73041761.0,218587172.0,45296752.0,105951490.0,361426714.0,287118893.0,339087014.0
JAWA TIMUR,2025-02-01,2025,2,February,2025-02,,,32300.0,32300.0,38350.0,38350.0,14150.0,13350.0,13100.0,13850.0,13550.0,15400.0,14800.0,56400.0,57800.0,54400.0,49600.0,39550.0,58050.0,33350.0,33350.0,120450.0,125550.0,115300.0,17950.0,18650.0,17450.0,19950.0,19200.0,20500.0,20200.0,26100.0,26100.0,105.9,-0.59,-0.03,225542673.0,727893302.0,793183818.0,158911397.0,141532687.0,74244098.0,221458735.0,45356628.0,105941946.0,364901880.0,293642654.0,340629767.0
JAWA TIMUR,2025-03-01,2025,3,March,2025-03,,,36300.0,36300.0,38850.0,38850.0,14200.0,13400.0,13250.0,13900.0,13600.0,15500.0,14950.0,62250.0,62650.0,62050.0,78700.0,44800.0,110150.0,35700.0,35700.0,121200.0,126850.0,115500.0,18050.0,18750.0,17550.0,20100.0,19150.0,20700.0,20450.0,29000.0,29000.0,107.43,1.44,0.77,225717811.0,734563992.0,788277378.0,146761012.0,139804224.0,75206278.0,223015606.0,44586555.0,105924979.0,371744162.0,294176340.0,347340026.0
JAWA TIMUR,2025-04-01,2025,4,April,2025-04,,,46800.0,46800.0,40300.0,40300.0,14250.0,13400.0,13250.0,13900.0,13600.0,15500.0,14950.0,51450.0,51950.0,50350.0,62850.0,38350.0,85850.0,34350.0,34350.0,125100.0,130700.0,119500.0,17950.0,18700.0,17450.0,20100.0,19100.0,20800.0,20450.0,26250.0,26250.0,108.43,0.93,1.35,225648801.0,735172155.0,795967918.0,156988641.0,145167377.0,75649503.0,223103990.0,44614020.0,105385278.0,366900788.0,292613022.0,346366254.0
JAWA TIMUR,2025-05-01,2025,5,May,2025-05,,,41150.0,41150.0,38050.0,38050.0,14200.0,13250.0,13250.0,13900.0,13650.0,15450.0,14950.0,31450.0,28250.0,39650.0,28700.0,20800.0,35650.0,30400.0,30400.0,121000.0,126350.0,115650.0,18000.0,18700.0,17450.0,20050.0,19050.0,20700.0,20350.0,26750.0,26750.0,108.06,-0.34,1.22,226043751.0,734225696.0,794398730.0,155246185.0,145053436.0,76196543.0,224520908.0,43427475.0,106419733.0,364651352.0,295228659.0,343923886.0
JAWA TIMUR,2025-06-01,2025,6,June,2025-06,,,36500.0,36500.0,32050.0,32050.0,14450.0,13400.0,13550.0,14200.0,13900.0,15650.0,15200.0,33300.0,33600.0,34900.0,28050.0,22050.0,33000.0,31650.0,31650.0,121150.0,126700.0,115600.0,17650.0,18550.0,17000.0,20000.0,18850.0,20800.0,20350.0,26300.0,26300.0,108.52,0.43,2.02,227156443.0,740270702.0,812785207.0,163995978.0,144580481.0,77437788.0,226449923.0,44165191.0,105553464.0,369240298.0,296727145.0,352062085.0
JAWA TIMUR,2025-07-01,2025,7,July,2025-07,,,40700.0,40700.0,31200.0,31200.0,14550.0,13400.0,13550.0,14450.0,14000.0,15700.0,15200.0,28750.0,27250.0,33900.0,46050.0,26750.0,63000.0,31750.0,31750.0,120450.0,126450.0,114450.0,17150.0,18250.0,16450.0,19900.0,18500.0,20800.0,20400.0,27050.0,27050.0,108.76,0.22,2.21,226448060.0,736161102.0,817067661.0,165696357.0,145267514.0,77589922.0,227293932.0,44450548.0,104407590.0,363599656.0,299465812.0,351905492.0
JAWA TIMUR,2025-08-01,2025,8,August,2025-08,,,53200.0,53200.0,30650.0,30650.0,14700.0,13550.0,13800.0,14600.0,14100.0,15800.0,15250.0,31150.0,32150.0,31950.0,28950.0,24350.0,32850.0,31350.0,31350.0,120400.0,126350.0,114450.0,17050.0,18200.0,16300.0,20050.0,18700.0,20900.0,20550.0,27650.0,27650.0,108.65,-0.1,2.17,226448060.0,736161102.0,817067661.0,165696357.0,145267514.0,77589922.0,227293932.0,44450548.0,104407590.0,363599656.0,299465812.0,351905492.0
KALIMANTAN BARAT,2024-01-01,2024,1,January,2024-01,,,37700.0,37700.0,37650.0,37650.0,15650.0,14150.0,13750.0,15700.0,15350.0,17100.0,16350.0,51300.0,51500.0,53750.0,56800.0,51100.0,62550.0,35650.0,35650.0,150000.0,156250.0,143750.0,17300.0,17750.0,17100.0,18700.0,15600.0,19900.0,20600.0,30750.0,30750.0,105.41,0.37,2.75,28860202.0,94658198.0,78812870.0,12446898.0,34987218.0,10192539.0,33356661.0,7983216.0,10684447.0,26314320.0,21232967.0,45133005.0
KALIMANTAN BARAT,2024-02-01,2024,2,February,2024-02,,,37700.0,37700.0,37650.0,37650.0,15650.0,14150.0,13750.0,15700.0,15350.0,17100.0,16350.0,51300.0,51500.0,53750.0,56800.0,51100.0,62550.0,35650.0,35650.0,150000.0,156250.0,143750.0,17300.0,17750.0,17100.0,18700.0,15600.0,19900.0,20600.0,30750.0,30750.0,105.49,0.08,2.56,29005931.0,95040650.0,79685796.0,13312317.0,35478496.0,10246012.0,33640284.0,7880028.0,10879891.0,25921870.0,21299545.0,45073934.0
KALIMANTAN BARAT,2024-03-01,2024,3,March,2024-03,,,35050.0,35050.0,38650.0,38650.0,16350.0,14400.0,13900.0,16500.0,16200.0,18000.0,17300.0,62450.0,60550.0,67150.0,85050.0,78600.0,91500.0,35650.0,35650.0,151050.0,157500.0,144600.0,17450.0,17750.0,17300.0,18900.0,16150.0,19900.0,20600.0,32200.0,32200.0,105.84,0.33,2.51,29103849.0,95648470.0,80056073.0,13592268.0,35422383.0,10303181.0,33961815.0,7825596.0,10975072.0,26264272.0,21265699.0,45198106.0
KALIMANTAN BARAT,2024-04-01,2024,4,April,2024-04,,,35650.0,35650.0,42500.0,42500.0,16350.0,14300.0,13950.0,16650.0,16200.0,18000.0,17400.0,61600.0,59700.0,65950.0,73850.0,67150.0,80500.0,38850.0,38850.0,151050.0,157500.0,144600.0,17850.0,18100.0,17600.0,19200.0,16600.0,20250.0,20750.0,35050.0,35050.0,106.57,0.69,2.72,28916525.0,96202231.0,80141747.0,13204290.0,35675107.0,10262201.0,34141415.0,7648427.0,11005896.0,26385708.0,21365794.0,45571663.0
KALIMANTAN BARAT,2024-05-01,2024,5,May,2024-05,,,44800.0,44800.0,41350.0,41350.0,16400.0,14300.0,13950.0,16650.0,16200.0,18200.0,17400.0,58700.0,58100.0,61900.0,65850.0,60000.0,71650.0,39700.0,39700.0,150850.0,157500.0,144150.0,18150.0,18350.0,18000.0,19450.0,17100.0,20550.0,20700.0,32900.0,32900.0,106.74,0.16,2.84,28974904.0,96359638.0,81580969.0,13447144.0,35661278.0,10307102.0,34406200.0,7593825.0,11073976.0,26292160.0,22549594.0,45584231.0
KALIMANTAN BARAT,2024-06-01,2024,6,June,2024-06,,,39900.0,39900.0,40200.0,40200.0,16300.0,13950.0,13550.0,16450.0,16200.0,18150.0,17400.0,61000.0,61150.0,64450.0,62400.0,55950.0,68850.0,37400.0,37400.0,150850.0,157500.0,144150.0,18100.0,18600.0,17800.0,19300.0,16700.0,20550.0,20650.0,29150.0,29150.0,106.43,-0.29,2.28,29099284.0,96156797.0,81778571.0,13785560.0,35112954.0,10452492.0,34552013.0,7582014.0,11064778.0,26491829.0,21946428.0,46046583.0
KALIMANTAN BARAT,2024-07-01,2024,7,July,2024-07,,,42650.0,42650.0,39450.0,39450.0,16300.0,13950.0,13550.0,16450.0,16200.0,18150.0,17400.0,58450.0,62000.0,56350.0,63700.0,57150.0,70250.0,35250.0,35250.0,150850.0,157500.0,144150.0,17750.0,18550.0,17400.0,19350.0,16750.0,20550.0,20700.0,30600.0,30600.0,105.95,-0.45,1.58,28987602.0,96812269.0,83003523.0,13565142.0,35629639.0,10435815.0,35174430.0,7419401.0,11132386.0,26008200.0,22743119.0,46695261.0
KALIMANTAN BARAT,2024-08-01,2024,8,August,2024-08,,,29450.0,29450.0,37050.0,37050.0,16300.0,13950.0,13500.0,16450.0,16200.0,18100.0,17400.0,49800.0,49050.0,52000.0,77300.0,70000.0,84600.0,33050.0,33050.0,150850.0,157500.0,144150.0,17700.0,18650.0,17300.0,19450.0,16600.0,20700.0,21000.0,31450.0,31450.0,105.69,-0.25,1.47,29178447.0,97151018.0,82851862.0,13789943.0,35780723.0,10564542.0,35518236.0,7476578.0,11137327.0,25852059.0,21773484.0,47288435.0
KALIMANTAN BARAT,2024-09-01,2024,9,September,2024-09,,,28000.0,28000.0,37350.0,37350.0,16300.0,13950.0,13500.0,16450.0,16200.0,18100.0,17400.0,49750.0,49900.0,51900.0,69350.0,63500.0,75150.0,33650.0,33650.0,150850.0,157500.0,144150.0,17750.0,18700.0,17350.0,19400.0,16700.0,20500.0,20900.0,30000.0,30000.0,106.0,0.29,1.79,29648561.0,97560834.0,83503386.0,14148265.0,35417371.0,10980122.0,35879384.0,7469580.0,11198859.0,26264079.0,21756739.0,47598382.0
KALIMANTAN BARAT,2024-10-01,2024,10,October,2024-10,,,28900.0,28900.0,37400.0,37400.0,16300.0,14000.0,13500.0,16450.0,16250.0,18150.0,17400.0,50950.0,48150.0,59400.0,61300.0,56900.0,65650.0,36500.0,36500.0,150400.0,157500.0,143350.0,17850.0,18700.0,17550.0,19550.0,17050.0,20600.0,20900.0,28950.0,28950.0,106.04,0.04,1.58,29938152.0,98987630.0,83913886.0,14388881.0,35581080.0,11057463.0,36317506.0,7673428.0,11207260.0,27089044.0,22086200.0,47438805.0
KALIMANTAN BARAT,2024-11-01,2024,11,November,2024-11,,,34950.0,34950.0,38350.0,38350.0,16400.0,14000.0,13500.0,16650.0,16500.0,18050.0,17400.0,39300.0,40000.0,39750.0,45550.0,43400.0,47650.0,34400.0,34400.0,150400.0,157500.0,143350.0,17850.0,18700.0,17550.0,19850.0,17250.0,21150.0,21150.0,28550.0,28550.0,106.33,0.27,1.61,29898262.0,99036525.0,83502283.0,13974292.0,35870528.0,11122489.0,36399942.0,7511417.0,11264356.0,26766055.0,22077795.0,47450196.0
KALIMANTAN BARAT,2024-12-01,2024,12,December,2024-12,,,47650.0,47650.0,42600.0,42600.0,16500.0,14350.0,13800.0,16650.0,16500.0,18050.0,17450.0,51050.0,50850.0,52500.0,51050.0,46650.0,55400.0,34400.0,34400.0,150400.0,157500.0,143350.0,17750.0,18350.0,17550.0,20250.0,17950.0,21300.0,21400.0,29350.0,29350.0,106.82,0.46,1.71,29827212.0,99754150.0,82230029.0,11869975.0,35790823.0,10990602.0,36768560.0,7566096.0,11270514.0,27194767.0,21926361.0,48433693.0
KALIMANTAN BARAT,2025-01-01,2025,1,January,2025-01,,,52750.0,52750.0,41750.0,41750.0,16000.0,14600.0,14700.0,15750.0,16050.0,17550.0,17350.0,70650.0,58750.0,82500.0,73750.0,58750.0,88750.0,44500.0,44500.0,137500.0,157500.0,117500.0,18500.0,19000.0,18000.0,21500.0,18250.0,22500.0,23750.0,34800.0,34800.0,105.57,-1.17,0.15,29531635.0,98762857.0,82157957.0,12962159.0,35560056.0,10927020.0,36696202.0,7490203.0,11114411.0,26506599.0,21439568.0,47756230.0
