ID Provinsi,Nama Provinsi,Tanggal,Periode,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
18,Nusa Tenggara Barat,2024-01-01,2024-01,32250.0,32250.0,37650.0,37650.0,13300.0,12750.0,12250.0,12000.0,11500.0,14750.0,14200.0,54050.0,56250.0,51900.0,52550.0,31250.0,64750.0,37700.0,37700.0,117650.0,122200.0,113150.0,17050.0,15500.0,18000.0,18650.0,15150.0,21750.0,19000.0,29550.0,29550.0
18,Nusa Tenggara Barat,2024-02-01,2024-02,33400.0,33400.0,37800.0,37800.0,13650.0,12750.0,12250.0,12000.0,11500.0,15550.0,14750.0,59850.0,62200.0,57500.0,23300.0,18400.0,25900.0,39250.0,39250.0,117650.0,122200.0,113150.0,17100.0,15500.0,18050.0,18700.0,15750.0,21400.0,18950.0,29600.0,29600.0
18,Nusa Tenggara Barat,2024-03-01,2024-03,30250.0,30250.0,38800.0,38800.0,14700.0,14000.0,13250.0,12000.0,11500.0,17000.0,16400.0,65250.0,68150.0,62400.0,42900.0,27100.0,52400.0,40000.0,40000.0,117650.0,122200.0,113150.0,17050.0,15500.0,17950.0,18850.0,16000.0,21650.0,18950.0,32150.0,32150.0
18,Nusa Tenggara Barat,2024-04-01,2024-04,29500.0,29500.0,42950.0,42950.0,13700.0,14500.0,13500.0,12000.0,11500.0,14900.0,14150.0,40000.0,41250.0,38750.0,31650.0,22350.0,36550.0,39200.0,39200.0,118450.0,123750.0,113150.0,17050.0,15500.0,18000.0,19600.0,17400.0,22150.0,19250.0,33700.0,33700.0
18,Nusa Tenggara Barat,2024-05-01,2024-05,38800.0,38800.0,43550.0,43550.0,13150.0,14500.0,13500.0,11000.0,10500.0,14200.0,13550.0,42500.0,44050.0,40950.0,32600.0,21900.0,38750.0,40750.0,40750.0,118450.0,123450.0,113450.0,17650.0,15500.0,18950.0,19650.0,17400.0,22250.0,19250.0,32200.0,32200.0
18,Nusa Tenggara Barat,2024-06-03,2024-06,36450.0,36450.0,43300.0,43300.0,13300.0,14500.0,13500.0,11850.0,10900.0,14300.0,13550.0,39500.0,42400.0,36550.0,29800.0,22350.0,34150.0,40150.0,40150.0,118300.0,123150.0,113450.0,17700.0,15600.0,18900.0,19650.0,17800.0,21950.0,19250.0,31900.0,31900.0
18,Nusa Tenggara Barat,2024-07-01,2024-07,28750.0,28750.0,39650.0,39650.0,13500.0,14500.0,13500.0,12100.0,11150.0,14550.0,13800.0,36800.0,38300.0,35300.0,29700.0,22500.0,34400.0,36150.0,36150.0,118150.0,122800.0,113450.0,17400.0,15600.0,18550.0,19650.0,17700.0,21950.0,19250.0,31050.0,31050.0
18,Nusa Tenggara Barat,2024-08-01,2024-08,18550.0,18550.0,39300.0,39300.0,13500.0,14250.0,13250.0,12200.0,11400.0,14550.0,13800.0,36900.0,33200.0,40650.0,54800.0,41400.0,62900.0,37700.0,37700.0,118450.0,123450.0,113450.0,17200.0,15600.0,18200.0,19600.0,17550.0,22050.0,19150.0,30500.0,30500.0
18,Nusa Tenggara Barat,2024-09-02,2024-09,18000.0,18000.0,41250.0,41250.0,13450.0,14250.0,13250.0,12200.0,11400.0,14500.0,13800.0,27250.0,27500.0,27000.0,27800.0,25400.0,29050.0,36550.0,36550.0,118450.0,123450.0,113450.0,16950.0,15600.0,17750.0,19750.0,17850.0,22200.0,19150.0,30150.0,30150.0
18,Nusa Tenggara Barat,2024-10-01,2024-10,18550.0,18550.0,40950.0,40950.0,13750.0,14250.0,13250.0,12700.0,11900.0,14800.0,14150.0,22800.0,20650.0,24950.0,26400.0,22300.0,28550.0,36450.0,36450.0,121100.0,125300.0,116900.0,17050.0,15600.0,17850.0,19750.0,17800.0,22050.0,19400.0,30150.0,30150.0
18,Nusa Tenggara Barat,2024-11-01,2024-11,24000.0,24000.0,41000.0,41000.0,13750.0,14250.0,13250.0,12750.0,11900.0,14850.0,14150.0,22000.0,18900.0,25050.0,23600.0,19150.0,25950.0,37900.0,37900.0,119250.0,124050.0,114400.0,17100.0,15650.0,18000.0,19900.0,18000.0,22050.0,19650.0,30450.0,30450.0
18,Nusa Tenggara Barat,2024-12-02,2024-12,34300.0,34300.0,41400.0,41400.0,13750.0,14250.0,13250.0,12600.0,11900.0,14900.0,14150.0,26500.0,27000.0,25950.0,22050.0,20000.0,22900.0,41000.0,41000.0,119400.0,124050.0,114700.0,17100.0,15650.0,18000.0,20350.0,18750.0,22450.0,19900.0,29600.0,29600.0
18,Nusa Tenggara Barat,2025-01-01,2025-01,38000.0,38000.0,42050.0,42050.0,13750.0,14250.0,13250.0,12600.0,11900.0,14900.0,14150.0,55950.0,65000.0,46900.0,47400.0,27500.0,59200.0,39250.0,39250.0,119400.0,124050.0,114700.0,17150.0,15650.0,18000.0,20650.0,19200.0,22800.0,20000.0,31900.0,31900.0
18,Nusa Tenggara Barat,2025-02-03,2025-02,35700.0,35700.0,41650.0,41650.0,13950.0,14250.0,13250.0,12900.0,12250.0,15200.0,14250.0,68750.0,73150.0,64400.0,48300.0,27500.0,60950.0,36650.0,36650.0,116900.0,121250.0,112500.0,17600.0,16750.0,18150.0,21200.0,20000.0,23900.0,19750.0,29250.0,29250.0
18,Nusa Tenggara Barat,2025-03-03,2025-03,36700.0,36700.0,44300.0,44300.0,13850.0,14000.0,13250.0,12900.0,12350.0,15050.0,14150.0,72500.0,69700.0,75300.0,115800.0,67100.0,148750.0,39650.0,39650.0,118450.0,123150.0,113750.0,17900.0,16650.0,18500.0,21600.0,20250.0,24000.0,20500.0,29800.0,29800.0
18,Nusa Tenggara Barat,2025-04-01,2025-04,45450.0,45450.0,44800.0,44800.0,13900.0,14000.0,13250.0,12900.0,12250.0,15150.0,14200.0,54150.0,48550.0,59700.0,95800.0,55850.0,119700.0,37550.0,37550.0,118750.0,123750.0,113750.0,17850.0,16750.0,18400.0,21700.0,20250.0,24150.0,20700.0,29400.0,29400.0
18,Nusa Tenggara Barat,2025-05-01,2025-05,40000.0,40000.0,42050.0,42050.0,13850.0,14000.0,13000.0,12900.0,12400.0,15150.0,14050.0,33750.0,25950.0,41550.0,49550.0,32500.0,60300.0,34050.0,34050.0,117500.0,121900.0,113150.0,17950.0,16750.0,18550.0,21700.0,20150.0,24250.0,20700.0,29150.0,29150.0
18,Nusa Tenggara Barat,2025-06-02,2025-06,30300.0,30300.0,38500.0,38500.0,13800.0,14000.0,13000.0,12900.0,12400.0,15150.0,13950.0,28300.0,24200.0,32400.0,35300.0,26650.0,40000.0,35800.0,35800.0,117500.0,121900.0,113150.0,17800.0,16650.0,18400.0,21650.0,20150.0,24200.0,20600.0,28550.0,28550.0
18,Nusa Tenggara Barat,2025-07-01,2025-07,31900.0,31900.0,36900.0,36900.0,13950.0,14000.0,13250.0,13150.0,12400.0,15250.0,14050.0,33650.0,26700.0,40650.0,51550.0,31650.0,64400.0,34700.0,34700.0,117500.0,121900.0,113150.0,17500.0,16650.0,18000.0,21550.0,19800.0,24200.0,20650.0,28650.0,28650.0
18,Nusa Tenggara Barat,2025-08-01,2025-08,43450.0,43450.0,37250.0,37250.0,14000.0,14000.0,13000.0,13400.0,12400.0,15550.0,14100.0,36200.0,33050.0,39300.0,30000.0,26250.0,32750.0,35650.0,35650.0,118150.0,123150.0,113150.0,17500.0,16650.0,17950.0,21600.0,19900.0,24200.0,20650.0,29550.0,29550.0
18,Nusa Tenggara Barat,2025-09-01,2025-09,31050.0,31050.0,35900.0,35900.0,13900.0,13750.0,12750.0,13650.0,12400.0,15250.0,14050.0,29250.0,30300.0,28150.0,25900.0,21650.0,29300.0,38750.0,38750.0,118150.0,123150.0,113150.0,17400.0,16650.0,17750.0,21500.0,20050.0,23750.0,20650.0,28800.0,28800.0
19,Nusa Tenggara Timur,2024-02-01,2024-02,33750.0,33750.0,45850.0,45850.0,15100.0,13500.0,13150.0,14350.0,14500.0,16100.0,15650.0,66250.0,65000.0,67500.0,60900.0,51250.0,70600.0,44800.0,44800.0,110400.0,110850.0,110000.0,18200.0,18650.0,17750.0,21100.0,15500.0,22400.0,20100.0,31850.0,31850.0
19,Nusa Tenggara Timur,2024-03-01,2024-03,33750.0,33750.0,45400.0,45400.0,15900.0,14000.0,13150.0,15450.0,15650.0,16800.0,16650.0,63850.0,65400.0,62300.0,66200.0,57250.0,75100.0,46400.0,46400.0,115400.0,116650.0,114150.0,18750.0,19500.0,18000.0,20700.0,15500.0,22100.0,19600.0,33400.0,33400.0
19,Nusa Tenggara Timur,2024-04-01,2024-04,33350.0,33350.0,46250.0,46250.0,16200.0,14250.0,14000.0,15800.0,15750.0,17000.0,16800.0,60200.0,53750.0,66650.0,72750.0,64550.0,80950.0,44800.0,44800.0,117500.0,119150.0,115850.0,18900.0,19600.0,18150.0,20750.0,15500.0,22250.0,19600.0,35500.0,35500.0
19,Nusa Tenggara Timur,2024-05-01,2024-05,46650.0,46650.0,50850.0,50850.0,16100.0,13950.0,14000.0,15700.0,15750.0,16850.0,16800.0,55000.0,53750.0,56250.0,70850.0,65000.0,76700.0,40950.0,40950.0,116650.0,117500.0,115850.0,18950.0,19650.0,18250.0,20750.0,15500.0,22250.0,19600.0,35400.0,35400.0
19,Nusa Tenggara Timur,2024-06-03,2024-06,48750.0,48750.0,50850.0,50850.0,15850.0,14100.0,14000.0,15150.0,15750.0,16500.0,16650.0,55200.0,60850.0,49600.0,67200.0,62500.0,71900.0,45150.0,45150.0,116650.0,117500.0,115850.0,19450.0,20100.0,18750.0,20750.0,15500.0,22000.0,19900.0,34400.0,34400.0
19,Nusa Tenggara Timur,2024-07-01,2024-07,42100.0,42100.0,47100.0,47100.0,15650.0,13550.0,13500.0,15000.0,15500.0,16250.0,16450.0,56450.0,57500.0,55400.0,54100.0,52000.0,56200.0,50500.0,50500.0,115850.0,116650.0,115000.0,19200.0,19900.0,18500.0,20750.0,15500.0,21900.0,19900.0,33100.0,33100.0
19,Nusa Tenggara Timur,2024-08-01,2024-08,24600.0,24600.0,46250.0,46250.0,15400.0,13400.0,13500.0,14650.0,15500.0,16100.0,16300.0,53350.0,50000.0,56650.0,69650.0,47500.0,74250.0,49150.0,49150.0,115850.0,116650.0,115000.0,19000.0,19850.0,18150.0,20850.0,16000.0,21950.0,19750.0,32900.0,32900.0
19,Nusa Tenggara Timur,2024-09-02,2024-09,21650.0,21650.0,46250.0,46250.0,15450.0,13400.0,13750.0,14650.0,15500.0,16100.0,16400.0,51650.0,48350.0,55000.0,55700.0,40000.0,57150.0,47400.0,47400.0,115000.0,116650.0,113350.0,18950.0,19900.0,18000.0,21450.0,17000.0,21950.0,21150.0,31750.0,31750.0
19,Nusa Tenggara Timur,2024-10-01,2024-10,21650.0,21650.0,45000.0,45000.0,15400.0,13400.0,13750.0,14650.0,15500.0,16100.0,16300.0,46900.0,46650.0,47100.0,51300.0,35000.0,52550.0,46850.0,46850.0,115000.0,116650.0,113350.0,19050.0,19850.0,18250.0,21600.0,17500.0,22200.0,21150.0,31650.0,31650.0
19,Nusa Tenggara Timur,2024-11-01,2024-11,25400.0,25400.0,45000.0,45000.0,15400.0,13400.0,13750.0,14650.0,15500.0,16100.0,16300.0,44600.0,42900.0,46250.0,53200.0,33750.0,56400.0,44850.0,44850.0,115000.0,116650.0,113350.0,19100.0,19850.0,18350.0,21600.0,17500.0,22200.0,21150.0,31700.0,31700.0
19,Nusa Tenggara Timur,2024-12-02,2024-12,33350.0,33350.0,47100.0,47100.0,15450.0,13400.0,14000.0,14650.0,15500.0,16100.0,16400.0,38550.0,37900.0,39150.0,52050.0,37500.0,54100.0,46050.0,46050.0,115000.0,116650.0,113350.0,19150.0,19850.0,18400.0,21450.0,17500.0,22300.0,20900.0,31600.0,31600.0
19,Nusa Tenggara Timur,2025-01-01,2025-01,39150.0,39150.0,48750.0,48750.0,15450.0,13400.0,14000.0,14650.0,15500.0,16100.0,16400.0,53750.0,52500.0,55000.0,61400.0,47500.0,71150.0,49400.0,49400.0,115000.0,116650.0,113350.0,19150.0,19850.0,18400.0,21600.0,17500.0,22550.0,20900.0,34700.0,34700.0
19,Nusa Tenggara Timur,2025-02-03,2025-02,40400.0,40400.0,50400.0,50400.0,15400.0,13400.0,14000.0,14500.0,15500.0,16100.0,16400.0,62900.0,62500.0,63350.0,79500.0,53750.0,90650.0,46250.0,46250.0,115000.0,116650.0,113350.0,19650.0,20150.0,19100.0,21750.0,17500.0,22600.0,21150.0,32600.0,32600.0
19,Nusa Tenggara Timur,2025-03-03,2025-03,40000.0,40000.0,50400.0,50400.0,15400.0,13500.0,14000.0,14500.0,15500.0,16100.0,16400.0,64800.0,60400.0,69150.0,72500.0,51250.0,79950.0,43450.0,43450.0,115000.0,116650.0,113350.0,19650.0,20250.0,19050.0,22100.0,17000.0,23200.0,21250.0,33100.0,33100.0
19,Nusa Tenggara Timur,2025-04-01,2025-04,42500.0,42500.0,50850.0,50850.0,15400.0,13550.0,13500.0,14500.0,15000.0,16100.0,16400.0,63150.0,58750.0,67500.0,75600.0,55000.0,86200.0,44150.0,44150.0,115000.0,116650.0,113350.0,19500.0,19900.0,19050.0,22150.0,17000.0,23400.0,21250.0,32900.0,32900.0
19,Nusa Tenggara Timur,2025-06-02,2025-06,42500.0,42500.0,49150.0,49150.0,15300.0,13250.0,13750.0,14650.0,14750.0,16200.0,15900.0,62900.0,62500.0,63350.0,73150.0,47500.0,86250.0,46250.0,46250.0,115000.0,116650.0,113350.0,19550.0,19900.0,19150.0,22600.0,17500.0,23350.0,22000.0,31950.0,31950.0
19,Nusa Tenggara Timur,2025-07-01,2025-07,45850.0,45850.0,47100.0,47100.0,15250.0,13250.0,13750.0,14600.0,14750.0,16200.0,15900.0,63750.0,60850.0,66650.0,73350.0,57500.0,81650.0,45150.0,45150.0,115000.0,116650.0,113350.0,19500.0,19900.0,19100.0,22650.0,18000.0,23350.0,22000.0,31400.0,31400.0
19,Nusa Tenggara Timur,2025-08-01,2025-08,44600.0,44600.0,45400.0,45400.0,15300.0,13250.0,13900.0,14650.0,15000.0,16200.0,15950.0,61250.0,60400.0,62100.0,72100.0,53750.0,79150.0,48250.0,48250.0,115000.0,116650.0,113350.0,19550.0,19900.0,19150.0,22800.0,18000.0,23550.0,22150.0,32600.0,32600.0
19,Nusa Tenggara Timur,2025-09-01,2025-09,41650.0,41650.0,45400.0,45400.0,15400.0,13250.0,13750.0,14750.0,15000.0,16200.0,16150.0,55900.0,58450.0,53350.0,62300.0,42500.0,67100.0,48400.0,48400.0,115000.0,116650.0,113350.0,19550.0,19900.0,19150.0,22800.0,18000.0,23550.0,22150.0,31400.0,31400.0
20,Kalimantan Barat,2024-02-01,2024-02,37700.0,37700.0,37650.0,37650.0,15650.0,14150.0,13750.0,15700.0,15350.0,17100.0,16350.0,51300.0,51500.0,53750.0,56800.0,51100.0,62550.0,35650.0,35650.0,150000.0,156250.0,143750.0,17300.0,17750.0,17100.0,18700.0,15600.0,19900.0,20600.0,30750.0,30750.0
20,Kalimantan Barat,2024-03-01,2024-03,35050.0,35050.0,38650.0,38650.0,16350.0,14400.0,13900.0,16500.0,16200.0,18000.0,17300.0,62450.0,60550.0,67150.0,85050.0,78600.0,91500.0,35650.0,35650.0,151050.0,157500.0,144600.0,17450.0,17750.0,17300.0,18900.0,16150.0,19900.0,20600.0,32200.0,32200.0
20,Kalimantan Barat,2024-04-01,2024-04,35650.0,35650.0,42500.0,42500.0,16350.0,14300.0,13950.0,16650.0,16200.0,18000.0,17400.0,61600.0,59700.0,65950.0,73850.0,67150.0,80500.0,38850.0,38850.0,151050.0,157500.0,144600.0,17850.0,18100.0,17600.0,19200.0,16600.0,20250.0,20750.0,35050.0,35050.0
20,Kalimantan Barat,2024-05-01,2024-05,44800.0,44800.0,41350.0,41350.0,16400.0,14300.0,13950.0,16650.0,16200.0,18200.0,17400.0,58700.0,58100.0,61900.0,65850.0,60000.0,71650.0,39700.0,39700.0,150850.0,157500.0,144150.0,18150.0,18350.0,18000.0,19450.0,17100.0,20550.0,20700.0,32900.0,32900.0
20,Kalimantan Barat,2024-06-03,2024-06,39900.0,39900.0,40200.0,40200.0,16300.0,13950.0,13550.0,16450.0,16200.0,18150.0,17400.0,61000.0,61150.0,64450.0,62400.0,55950.0,68850.0,37400.0,37400.0,150850.0,157500.0,144150.0,18100.0,18600.0,17800.0,19300.0,16700.0,20550.0,20650.0,29150.0,29150.0
20,Kalimantan Barat,2024-07-01,2024-07,42650.0,42650.0,39450.0,39450.0,16300.0,13950.0,13550.0,16450.0,16200.0,18150.0,17400.0,58450.0,62000.0,56350.0,63700.0,57150.0,70250.0,35250.0,35250.0,150850.0,157500.0,144150.0,17750.0,18550.0,17400.0,19350.0,16750.0,20550.0,20700.0,30600.0,30600.0
20,Kalimantan Barat,2024-08-01,2024-08,29450.0,29450.0,37050.0,37050.0,16300.0,13950.0,13500.0,16450.0,16200.0,18100.0,17400.0,49800.0,49050.0,52000.0,77300.0,70000.0,84600.0,33050.0,33050.0,150850.0,157500.0,144150.0,17700.0,18650.0,17300.0,19450.0,16600.0,20700.0,21000.0,31450.0,31450.0
20,Kalimantan Barat,2024-09-02,2024-09,28000.0,28000.0,37350.0,37350.0,16300.0,13950.0,13500.0,16450.0,16200.0,18100.0,17400.0,49750.0,49900.0,51900.0,69350.0,63500.0,75150.0,33650.0,33650.0,150850.0,157500.0,144150.0,17750.0,18700.0,17350.0,19400.0,16700.0,20500.0,20900.0,30000.0,30000.0
20,Kalimantan Barat,2024-10-01,2024-10,28900.0,28900.0,37400.0,37400.0,16300.0,14000.0,13500.0,16450.0,16250.0,18150.0,17400.0,50950.0,48150.0,59400.0,61300.0,56900.0,65650.0,36500.0,36500.0,150400.0,157500.0,143350.0,17850.0,18700.0,17550.0,19550.0,17050.0,20600.0,20900.0,28950.0,28950.0
20,Kalimantan Barat,2024-11-01,2024-11,34950.0,34950.0,38350.0,38350.0,16400.0,14000.0,13500.0,16650.0,16500.0,18050.0,17400.0,39300.0,40000.0,39750.0,45550.0,43400.0,47650.0,34400.0,34400.0,150400.0,157500.0,143350.0,17850.0,18700.0,17550.0,19850.0,17250.0,21150.0,21150.0,28550.0,28550.0
20,Kalimantan Barat,2024-12-02,2024-12,47650.0,47650.0,42600.0,42600.0,16500.0,14350.0,13800.0,16650.0,16500.0,18050.0,17450.0,51050.0,50850.0,52500.0,51050.0,46650.0,55400.0,34400.0,34400.0,150400.0,157500.0,143350.0,17750.0,18350.0,17550.0,20250.0,17950.0,21300.0,21400.0,29350.0,29350.0
20,Kalimantan Barat,2025-01-01,2025-01,52750.0,52750.0,41750.0,41750.0,16000.0,14600.0,14700.0,15750.0,16050.0,17550.0,17350.0,70650.0,58750.0,82500.0,73750.0,58750.0,88750.0,44500.0,44500.0,137500.0,157500.0,117500.0,18500.0,19000.0,18000.0,21500.0,18250.0,22500.0,23750.0,34800.0,34800.0
20,Kalimantan Barat,2025-02-03,2025-02,36900.0,36900.0,42400.0,42400.0,16500.0,14350.0,14000.0,16650.0,16500.0,18050.0,17450.0,57400.0,52650.0,67500.0,75900.0,69250.0,82600.0,34250.0,34250.0,150400.0,157500.0,143350.0,18550.0,19450.0,18150.0,20400.0,18000.0,21650.0,21600.0,32300.0,32300.0
20,Kalimantan Barat,2025-03-03,2025-03,33650.0,33650.0,42150.0,42150.0,16500.0,14400.0,13900.0,16800.0,16500.0,18100.0,17500.0,85100.0,82900.0,93450.0,112700.0,106650.0,118750.0,34400.0,34400.0,150850.0,157900.0,143750.0,18650.0,19600.0,18200.0,20400.0,18000.0,21700.0,21400.0,31450.0,31450.0
20,Kalimantan Barat,2025-04-01,2025-04,37600.0,37600.0,43250.0,43250.0,16550.0,14400.0,13950.0,16800.0,16500.0,18100.0,17500.0,71850.0,66050.0,81500.0,100200.0,92700.0,107700.0,33900.0,33900.0,155500.0,163350.0,147700.0,18750.0,19750.0,18350.0,20450.0,18100.0,21850.0,21400.0,33450.0,33450.0
20,Kalimantan Barat,2025-05-01,2025-05,33200.0,33200.0,39650.0,39650.0,16450.0,15000.0,14350.0,16850.0,16550.0,18250.0,17800.0,71600.0,66900.0,76250.0,72650.0,63150.0,82150.0,32650.0,32650.0,144400.0,156250.0,132500.0,19100.0,19650.0,18550.0,21000.0,19000.0,21950.0,21950.0,33300.0,33300.0
20,Kalimantan Barat,2025-06-02,2025-06,35600.0,35600.0,36700.0,36700.0,16300.0,14650.0,14200.0,16800.0,16550.0,18100.0,17550.0,48400.0,50350.0,47150.0,47000.0,42750.0,51250.0,37150.0,37150.0,149600.0,157500.0,141650.0,18750.0,19750.0,18250.0,20400.0,18000.0,21800.0,21400.0,31000.0,31000.0
20,Kalimantan Barat,2025-07-01,2025-07,54300.0,54300.0,35300.0,35300.0,16400.0,14750.0,14300.0,16900.0,16600.0,18100.0,17600.0,50550.0,51350.0,46950.0,59150.0,52650.0,65600.0,36450.0,36450.0,149600.0,157500.0,141650.0,18700.0,19750.0,18200.0,20250.0,17600.0,21800.0,21400.0,32800.0,32800.0
20,Kalimantan Barat,2025-08-01,2025-08,65200.0,65200.0,34050.0,34050.0,16400.0,14700.0,14300.0,16900.0,16650.0,18200.0,17600.0,47050.0,48400.0,43750.0,53900.0,49000.0,58850.0,35300.0,35300.0,149600.0,157500.0,141650.0,18350.0,19600.0,17900.0,20250.0,17450.0,21850.0,21400.0,32750.0,32750.0
20,Kalimantan Barat,2025-09-01,2025-09,52400.0,52400.0,31450.0,31450.0,16400.0,14700.0,14300.0,16900.0,16650.0,18150.0,17650.0,52050.0,52850.0,53850.0,46700.0,42100.0,51300.0,33850.0,33850.0,149600.0,157500.0,141650.0,18250.0,19950.0,17500.0,20350.0,17550.0,22000.0,21500.0,33000.0,33000.0
21,Kalimantan Selatan,2024-01-01,2024-01,36500.0,36500.0,38250.0,38250.0,17700.0,16100.0,16000.0,18900.0,21950.0,16550.0,16650.0,45650.0,47100.0,44150.0,55250.0,35100.0,75400.0,50000.0,50000.0,159400.0,162500.0,156250.0,17450.0,17750.0,17100.0,19500.0,14650.0,21850.0,22000.0,31100.0,31100.0
21,Kalimantan Selatan,2024-02-01,2024-02,35500.0,35500.0,37750.0,37750.0,17900.0,16100.0,16150.0,18750.0,22450.0,16850.0,16950.0,69150.0,74150.0,64150.0,31650.0,24150.0,39150.0,41600.0,41600.0,158750.0,162100.0,155400.0,17700.0,18050.0,17350.0,19250.0,14750.0,21350.0,21650.0,30400.0,30400.0
21,Kalimantan Selatan,2024-03-01,2024-03,31100.0,31100.0,36900.0,36900.0,18650.0,16450.0,17650.0,19900.0,23350.0,17350.0,17250.0,74150.0,70850.0,77500.0,58400.0,39750.0,77100.0,41500.0,41500.0,158750.0,162500.0,155000.0,17700.0,18050.0,17400.0,19450.0,15500.0,21350.0,21500.0,32650.0,32650.0
21,Kalimantan Selatan,2024-04-01,2024-04,33600.0,33600.0,42250.0,42250.0,18600.0,16300.0,17350.0,19500.0,23050.0,17600.0,17800.0,45000.0,44600.0,45400.0,41900.0,30000.0,53750.0,43850.0,43850.0,159600.0,163750.0,155400.0,17900.0,18050.0,17700.0,19400.0,15400.0,21350.0,21500.0,32850.0,32850.0
21,Kalimantan Selatan,2024-05-01,2024-05,52150.0,52150.0,42600.0,42600.0,18800.0,15900.0,16950.0,19500.0,22850.0,18700.0,18950.0,45650.0,43350.0,47900.0,39800.0,28350.0,51250.0,43650.0,43650.0,163350.0,167500.0,159150.0,18800.0,19200.0,18350.0,19400.0,15350.0,21350.0,21500.0,30900.0,30900.0
21,Kalimantan Selatan,2024-06-03,2024-06,41750.0,41750.0,40850.0,40850.0,18700.0,15800.0,16600.0,19100.0,22850.0,18700.0,19200.0,45850.0,47500.0,44150.0,38850.0,28500.0,49150.0,45900.0,45900.0,163350.0,167500.0,159150.0,18600.0,19050.0,18150.0,19350.0,16000.0,20900.0,21150.0,32400.0,32400.0
21,Kalimantan Selatan,2024-07-01,2024-07,39400.0,39400.0,39400.0,39400.0,18800.0,15800.0,16600.0,19100.0,22850.0,18950.0,19250.0,42700.0,45850.0,39600.0,39100.0,28350.0,49850.0,43150.0,43150.0,163950.0,168350.0,159600.0,18650.0,19700.0,17600.0,19350.0,16100.0,20900.0,21050.0,32100.0,32100.0
21,Kalimantan Selatan,2024-08-01,2024-08,26000.0,26000.0,38500.0,38500.0,19450.0,17500.0,18750.0,19500.0,23500.0,18450.0,18750.0,35950.0,40000.0,31900.0,56250.0,35000.0,77500.0,43750.0,43750.0,168450.0,172500.0,164400.0,18650.0,19850.0,17450.0,20050.0,16950.0,21650.0,21600.0,31650.0,31650.0
21,Kalimantan Selatan,2024-09-02,2024-09,24900.0,24900.0,39150.0,39150.0,18400.0,15550.0,16350.0,18300.0,21950.0,19000.0,19250.0,39600.0,40000.0,39150.0,38150.0,28850.0,47500.0,41000.0,41000.0,164400.0,168350.0,160400.0,18400.0,19550.0,17250.0,19550.0,16550.0,20900.0,21200.0,29650.0,29650.0
21,Kalimantan Selatan,2024-10-01,2024-10,27650.0,27650.0,39250.0,39250.0,18350.0,15550.0,16350.0,18200.0,21750.0,19000.0,19250.0,29400.0,29600.0,29150.0,33700.0,24850.0,42600.0,40000.0,40000.0,164150.0,167500.0,160850.0,18650.0,19550.0,17750.0,19550.0,16500.0,20900.0,21200.0,29900.0,29900.0
21,Kalimantan Selatan,2024-11-01,2024-11,29850.0,29850.0,39000.0,39000.0,18000.0,15250.0,15650.0,17800.0,21000.0,19000.0,19250.0,23900.0,24900.0,22900.0,27150.0,22000.0,32350.0,42150.0,42150.0,164150.0,167500.0,160850.0,18650.0,19550.0,17750.0,19700.0,16700.0,21100.0,21400.0,29750.0,29750.0
21,Kalimantan Selatan,2024-12-02,2024-12,41400.0,41400.0,40650.0,40650.0,18050.0,15350.0,15800.0,17800.0,20800.0,19150.0,19250.0,32300.0,37100.0,27500.0,32300.0,25000.0,39600.0,44150.0,44150.0,164150.0,167500.0,160850.0,18650.0,19550.0,17750.0,19850.0,16950.0,21100.0,21550.0,29600.0,29600.0
21,Kalimantan Selatan,2025-01-01,2025-01,40150.0,40150.0,40600.0,40600.0,17350.0,15250.0,15800.0,16050.0,18650.0,19150.0,19250.0,64800.0,62500.0,67100.0,47950.0,30100.0,65850.0,45750.0,45750.0,164150.0,167500.0,160850.0,18550.0,19550.0,17500.0,20200.0,16900.0,21600.0,22150.0,31250.0,31250.0
21,Kalimantan Selatan,2025-02-03,2025-02,32150.0,31500.0,40000.0,40650.0,16900.0,15250.0,15800.0,16050.0,18650.0,19200.0,19250.0,59150.0,57100.0,55850.0,56100.0,35900.0,73750.0,44500.0,44600.0,165400.0,167500.0,160400.0,18450.0,19550.0,17900.0,19900.0,16950.0,20850.0,21450.0,30350.0,30350.0
21,Kalimantan Selatan,2025-03-03,2025-03,33500.0,33500.0,41750.0,41750.0,17100.0,14900.0,15450.0,15800.0,17950.0,19200.0,19250.0,65850.0,61650.0,70000.0,78550.0,47500.0,109600.0,42750.0,42750.0,163750.0,167500.0,160000.0,18800.0,19650.0,17900.0,20150.0,16950.0,21850.0,21650.0,30400.0,30400.0
